day,hour,minute,relativeTime,B6_M_TIMESTAMP,B6_M_AVG,B6_M_SEM,B6_M_QRT,B6_M_SAMPLES,B6_M_12_3400,B6_M_12_3401,B6_M_12_3402,B6_M_12_3403,B6_M_12_3404,B6_M_12_3405,B6_M_12_3406,B6_M_12_3407
2,4,55,190500,2025-10-16T04:55:00.000-0400,6.187947381,2.818717381,"[0.797940474,3.2346956782499996,5.671450882499999,8.10820608675,10.544961291,0.797940474,10.544961291]",1924,10.544961291,4.992562621,0.797940474,7.323047541,4.701881065,6.824317748,6.733935312,7.584932994
2,4,56,190560,2025-10-16T04:56:00.000-0400,6.208379526,2.350820255,"[4.020680507,5.88363687425,7.7465932415,9.609549608750001,11.472505976,4.020680507,11.472505976]",1844,6.451851524,5.789932747,4.020680507,4.748469662,4.505011354,11.472505976,7.004868768,5.673715669
2,4,57,190620,2025-10-16T04:57:00.000-0400,6.400778796,1.053934984,"[5.240179646,5.9172498045,6.594319963,7.2713901215,7.94846028,5.240179646,7.94846028]",1938,5.462159483,7.184909434,5.240179646,5.867674319,5.301948905,7.282894345,7.94846028,6.918003957
2,4,58,190680,2025-10-16T04:58:00.000-0400,5.922535275,0.819346367,"[4.578733363,5.170038383,5.761343403,6.352648423,6.943953443,4.578733363,6.943953443]",1855,6.655101745,6.456831315,4.949935911,4.578733363,6.051668608,6.045735569,6.943953443,5.698322248
2,4,59,190740,2025-10-16T04:59:00.000-0400,5.954118929,0.962157957,"[4.902480368,5.44800986975,5.9935393715,6.53906887325,7.084598375,4.902480368,7.084598375]",1883,5.034679859,6.80880376,4.964109513,6.866971322,4.902480368,5.391917366,7.084598375,6.579390868
2,5,0,190800,2025-10-16T05:00:00.000-0400,6.029731145,0.750996992,"[4.664755717,5.2568993905,5.849043064,6.4411867375,7.033330411,4.664755717,7.033330411]",1867,6.05261631,7.033330411,6.556287075,6.670980865,4.664755717,6.036052455,5.471492023,5.752334307
2,5,1,190860,2025-10-16T05:01:00.000-0400,5.969114157,0.988615832,"[4.683828985,5.362784433,6.041739881,6.720695329,7.399650777,4.683828985,7.399650777]",1918,4.683828985,7.399650777,7.175104915,5.467777763,6.211302223,6.284652384,4.885528138,5.645068074
2,5,2,190920,2025-10-16T05:02:00.000-0400,6.126384496,1.652206773,"[4.765583058,5.98830042825,7.2110177985,8.433735168750001,9.656452539,4.765583058,9.656452539]",1950,5.794201327,7.17437716,5.20612031,9.656452539,4.83084995,4.765583058,5.144654899,6.438836724
2,5,3,190980,2025-10-16T05:03:00.000-0400,6.694937577,2.461986691,"[3.821836151,5.9031766435,7.984517136000001,10.0658576285,12.147198121,3.821836151,12.147198121]",1847,5.899621024,12.147198121,6.278760066,3.821836151,5.015907582,7.447591003,6.756307183,6.192279488
2,5,4,191040,2025-10-16T05:04:00.000-0400,6.645764853,1.937707999,"[4.330291305,5.85736797425,7.3844446435,8.91152131275,10.438597982,4.330291305,10.438597982]",1894,10.438597982,5.049892196,7.203865644,4.896232291,4.330291305,7.197025269,7.137236107,6.912978033
2,5,5,191100,2025-10-16T05:05:00.000-0400,5.893114271,0.810521132,"[4.830374441,5.3485784775,5.8667825140000005,6.3849865505,6.903190587,4.830374441,6.903190587]",1926,5.286128413,6.903190587,4.830374441,5.040962068,5.543634905,6.691250014,6.302108576,6.547265161
2,5,6,191160,2025-10-16T05:06:00.000-0400,6.948540725,2.513018489,"[4.382033208,6.294936238,8.207839268,10.120742298,12.033645328,4.382033208,12.033645328]",1928,8.865130039,7.020153496,5.938674542,4.382033208,4.382593606,6.331622615,6.634472968,12.033645328
2,5,7,191220,2025-10-16T05:07:00.000-0400,5.791067159,0.849587002,"[3.945909976,4.580139007,5.214368038,5.848597069,6.4828261,3.945909976,6.4828261]",1958,5.701618982,6.29095305,5.243741775,6.399490544,3.945909976,6.063617774,6.4828261,6.200379073
2,5,8,191280,2025-10-16T05:08:00.000-0400,6.245053662,1.265570517,"[3.619014453,4.576882312,5.534750171000001,6.49261803,7.450485889,3.619014453,7.450485889]",1889,5.940652687,6.184724934,6.803862823,5.514497419,3.619014453,7.172780656,7.274410435,7.450485889
2,5,9,191340,2025-10-16T05:09:00.000-0400,5.767058334,0.780124849,"[4.264727339,4.8666881,5.468648861,6.070609622,6.672570383,4.264727339,6.672570383]",1958,6.309985125,6.353941294,5.591271347,5.106984511,4.264727339,6.044088369,6.672570383,5.792898303
2,5,10,191400,2025-10-16T05:10:00.000-0400,6.063925732,0.571874061,"[5.254668443,5.627380283,6.000092123,6.372803963,6.745515803,5.254668443,6.745515803]",1866,5.565226011,6.745515803,6.595337945,6.216887116,5.254668443,6.681830947,5.675549647,5.776389944
2,5,11,191460,2025-10-16T05:11:00.000-0400,7.021724822,1.543360564,"[4.94286716,6.2948347075,7.646802254999999,8.9987698025,10.35073735,4.94286716,10.35073735]",1951,7.471678474,10.35073735,6.225238581,6.598837104,4.94286716,7.104376214,6.950440336,6.529623358
2,5,12,191520,2025-10-16T05:12:00.000-0400,6.426323022,0.784761409,"[5.164553006,5.807117664750001,6.4496823235,7.09224698225,7.734811641,5.164553006,7.734811641]",1913,6.087284253,6.576967907,6.518077118,5.164553006,5.791941026,7.10322177,6.433727458,7.734811641
2,5,13,191580,2025-10-16T05:13:00.000-0400,6.063745009,1.383430667,"[4.829909238,5.84051626325,6.8511232885,7.86173031375,8.872337339,4.829909238,8.872337339]",1850,7.169587573,6.015071722,4.829909238,4.983689394,8.872337339,5.200990218,5.165536494,6.272838095
2,5,14,191640,2025-10-16T05:14:00.000-0400,5.481498633,1.129248493,"[3.831222738,4.70489137075,5.5785600035,6.45222863625,7.325897269,3.831222738,7.325897269]",1918,4.624407677,6.443773699,6.165322724,3.831222738,4.670592721,5.412786264,5.377985975,7.325897269
2,5,15,191700,2025-10-16T05:15:00.000-0400,6.10970668,0.684681864,"[5.258388525,5.79907010925,6.3397516935,6.88043327775,7.421114862,5.258388525,7.421114862]",1954,6.231463062,6.15088929,7.421114862,5.258388525,6.062834694,6.557580192,5.813750653,5.381632163
2,5,16,191760,2025-10-16T05:16:00.000-0400,6.029370749,1.043890771,"[4.446766046,5.1922901352499995,5.9378142245,6.68333831375,7.428862403,4.446766046,7.428862403]",1881,4.899045524,7.428862403,6.220985095,6.283179888,4.446766046,5.3075324,6.84778884,6.800805797
2,5,17,191820,2025-10-16T05:17:00.000-0400,5.715849634,0.60844422,"[4.847882991,5.304630134,5.761377276999999,6.21812442,6.674871563,4.847882991,6.674871563]",1951,5.021344661,6.231004784,5.868272995,6.674871563,4.847882991,5.424060725,5.694899792,5.964459561
2,5,18,191880,2025-10-16T05:18:00.000-0400,6.092046373,1.204960133,"[4.441520929,5.323430381250001,6.2053398335,7.08724928575,7.969158738,4.441520929,7.969158738]",1875,5.413280017,6.813196719,5.591821318,4.882887051,4.441520929,6.507910417,7.969158738,7.116595798
2,5,19,191940,2025-10-16T05:19:00.000-0400,5.658654266,1.016294032,"[4.277032808,5.09278843825,5.9085440685,6.72429969875,7.540055329,4.277032808,7.540055329]",1899,5.977342426,6.572610741,4.277032808,5.461586313,5.042215519,5.241095906,7.540055329,5.157295089
2,5,20,192000,2025-10-16T05:20:00.000-0400,6.19426457,1.0333912,"[4.566942396,5.3859754685,6.205008541,7.0240416135,7.843074686,4.566942396,7.843074686]",1893,5.768692761,6.570355222,6.946822354,7.843074686,4.566942396,5.118287398,6.378867743,6.361074001
2,5,21,192060,2025-10-16T05:21:00.000-0400,5.805829519,0.688672929,"[4.602091763,5.0794420885,5.556792414,6.0341427395,6.511493065,4.602091763,6.511493065]",1866,5.912124363,5.634458314,6.511493065,6.123641835,5.005143538,4.602091763,6.475631364,6.182051912
2,5,22,192120,2025-10-16T05:22:00.000-0400,6.060595945,1.152584747,"[4.704700347,5.5581819372500005,6.4116635275,7.26514511775,8.118626708,4.704700347,8.118626708]",1844,4.72233776,6.218076713,5.29101399,8.118626708,6.052299077,4.704700347,6.806616231,6.571096732
2,5,23,192180,2025-10-16T05:23:00.000-0400,6.649831718,2.46866727,"[4.916777186,6.82455282025,8.7323284545,10.64010408875,12.547879723,4.916777186,12.547879723]",1905,5.580194646,5.678788847,6.459145249,5.08255453,6.132811455,12.547879723,4.916777186,6.800502112
2,5,24,192240,2025-10-16T05:24:00.000-0400,5.972477618,0.823346702,"[4.372631364,5.02582783475,5.6790243055000005,6.33222077625,6.985417247,4.372631364,6.985417247]",1949,5.990871249,6.401342333,6.204640848,4.372631364,5.280108577,6.634546505,6.985417247,5.91026282
2,5,25,192300,2025-10-16T05:25:00.000-0400,6.756156763,2.115839834,"[4.779494904,6.511505931249999,8.243516958499999,9.97552798575,11.707539013,4.779494904,11.707539013]",1856,6.070428149,6.785164519,5.430038864,6.207001908,11.707539013,4.779494904,6.912179594,6.157407157
2,5,26,192360,2025-10-16T05:26:00.000-0400,5.981869867,0.994755848,"[4.174521886,4.8897225867500005,5.6049232875,6.32012398825,7.035324689,4.174521886,7.035324689]",1889,6.887482691,5.477962076,6.331362846,5.707423993,4.174521886,5.332857527,7.035324689,6.908023229
2,5,27,192420,2025-10-16T05:27:00.000-0400,6.789091099,1.250904775,"[5.580921768,6.5325373485,7.4841529289999995,8.435768509499999,9.38738409,5.580921768,9.38738409]",1935,5.810866333,6.835153152,5.895404252,7.709692219,6.447256086,6.646050889,9.38738409,5.580921768
2,5,28,192480,2025-10-16T05:28:00.000-0400,6.303162948,1.238946842,"[4.469604068,5.2715170659999995,6.073430064,6.875343062000001,7.67725606,4.469604068,7.67725606]",1853,5.509121659,7.104425286,7.534921738,7.67725606,5.137475989,4.469604068,7.293655006,5.698843775
2,5,29,192540,2025-10-16T05:29:00.000-0400,6.009696779,2.767346816,"[0.831192644,3.3901911695000004,5.949189695,8.508188220500001,11.067186746,0.831192644,11.067186746]",1906,5.731805645,6.704372683,5.749383769,5.460015161,5.99255988,0.831192644,11.067186746,6.541057703
2,5,30,192600,2025-10-16T05:30:00.000-0400,6.314307834,1.854830204,"[3.318865263,4.84895714925,6.3790490355,7.90914092175,9.439232808,3.318865263,9.439232808]",1916,9.439232808,6.368062044,6.761730751,6.062946375,3.318865263,4.611721075,7.783518211,6.168386146
2,5,31,192660,2025-10-16T05:31:00.000-0400,6.363513002,1.314198079,"[4.607843929,5.683375599500001,6.75890727,7.8344389405,8.909970611,4.607843929,8.909970611]",1902,8.909970611,5.866124166,6.567784128,6.843797181,5.790110366,5.26888634,7.053587293,4.607843929
2,5,32,192720,2025-10-16T05:32:00.000-0400,6.591088451,1.374963067,"[5.225938463,6.254570373,7.2832022830000005,8.311834193000001,9.340466103,5.225938463,9.340466103]",1944,6.824149731,5.710656106,7.160362668,9.340466103,5.225938463,5.562152204,7.335744259,5.569238071
2,5,33,192780,2025-10-16T05:33:00.000-0400,6.604159537,1.98990749,"[4.734226252,6.33707192425,7.939917596500001,9.54276326875,11.145608941,4.734226252,11.145608941]",1923,5.708635167,7.168305674,11.145608941,5.312289182,4.734226252,6.268397502,6.717474454,5.778339123
2,5,34,192840,2025-10-16T05:34:00.000-0400,6.09205792,0.74607059,"[4.822085544,5.38375676675,5.945427989500001,6.50709921225,7.068770435,4.822085544,7.068770435]",1852,6.22833805,6.511657747,5.28257211,6.39147646,4.822085544,7.068770435,6.639681273,5.791881744
2,5,35,192900,2025-10-16T05:35:00.000-0400,6.287762269,2.653442874,"[4.507580943,6.51059231975,8.513603696499999,10.51661507325,12.51962645,4.507580943,12.51962645]",1885,4.563098554,7.210443861,12.51962645,5.547574173,5.530911174,4.507580943,5.120182459,5.30268054
2,5,36,192960,2025-10-16T05:36:00.000-0400,5.890002218,0.764083082,"[4.854040941,5.42492072475,5.9958005085,6.56668029225,7.137560076,4.854040941,7.137560076]",1945,4.854040941,5.454005478,6.38842739,5.556839941,5.577167382,6.684502502,7.137560076,5.467474032
2,5,37,193020,2025-10-16T05:37:00.000-0400,6.106878283,0.432837881,"[5.327441013,5.646128623999999,5.964816235,6.283503846,6.602191457,5.327441013,6.602191457]",1947,5.327441013,6.282361342,6.602191457,6.539007571,6.08282301,6.160302033,6.226563161,5.634336676
2,5,38,193080,2025-10-16T05:38:00.000-0400,5.34288839,2.004235526,"[0.969237632,2.77374850675,4.578259381500001,6.38277025625,8.187281131,0.969237632,8.187281131]",1844,0.969237632,5.991776602,8.187281131,5.604188157,5.855102685,5.170710886,5.283586687,5.681223342
2,5,39,193140,2025-10-16T05:39:00.000-0400,6.563090439,1.257243667,"[5.313630811,6.286904323,7.260177835,8.233451346999999,9.206724859,5.313630811,9.206724859]",1955,9.206724859,6.045077514,7.200137244,7.038563956,5.313630811,6.343572657,5.653223297,5.703793173
2,5,40,193200,2025-10-16T05:40:00.000-0400,6.713037794,1.628567193,"[5.297854318,6.44319976525,7.5885452125,8.73389065975,9.879236107,5.297854318,9.879236107]",1844,5.410088836,8.061051938,5.335642974,5.739690491,5.297854318,6.879020105,7.101717587,9.879236107
2,5,41,193260,2025-10-16T05:41:00.000-0400,6.559774673,2.278918324,"[5.30198133,7.00657007975,8.7111588295,10.41574757925,12.120336329,5.30198133,12.120336329]",1924,5.30198133,5.421273662,6.410608414,5.506671544,5.633537255,5.918172797,6.165616056,12.120336329
2,5,42,193320,2025-10-16T05:42:00.000-0400,6.324971002,1.156910756,"[4.541124107,5.45656007625,6.3719960454999995,7.287432014749999,8.202867984,4.541124107,8.202867984]",1914,5.448156959,6.182167961,7.625564031,5.997594348,4.541124107,6.490146513,8.202867984,6.11214611
2,5,43,193380,2025-10-16T05:43:00.000-0400,6.101664325,0.900752557,"[5.23299465,5.85520715825,6.4774196664999995,7.09963217475,7.721844683,5.23299465,7.721844683]",1900,5.351684179,5.873341397,7.106195842,5.962551238,5.23299465,6.258248133,7.721844683,5.306454479
2,5,44,193440,2025-10-16T05:44:00.000-0400,6.824740392,1.761956814,"[4.975229821,6.0840112170000005,7.192792613,8.301574009,9.410355405,4.975229821,9.410355405]",1854,9.410355405,5.309028789,7.309883839,5.249982307,4.975229821,9.122803704,5.823016651,7.397622622
2,5,45,193500,2025-10-16T05:45:00.000-0400,6.221281026,0.847761378,"[5.505171735,6.1621032815,6.8190348279999995,7.4759663745,8.132897921,5.505171735,8.132897921]",1956,6.208317842,5.775557968,5.872703719,5.521287481,5.505171735,6.426530613,8.132897921,6.327780933
2,5,46,193560,2025-10-16T05:46:00.000-0400,5.298391058,2.033332263,"[0.718839684,2.2517450015,3.784650319,5.3175556365,6.850460954,0.718839684,6.850460954]",1848,6.401868492,6.850460954,5.771802531,0.718839684,4.218738444,5.482491453,6.183064765,6.759862141
2,5,47,193620,2025-10-16T05:47:00.000-0400,5.256601274,1.810859312,"[0.947582632,2.36158354075,3.7755844494999997,5.18958535825,6.603586266999999,0.947582632,6.603586267]",1936,6.043389467,5.954254656,5.514053632,6.603586267,5.100460042,5.48161241,0.947582632,6.407871086
2,5,48,193680,2025-10-16T05:48:00.000-0400,6.194432457,1.108869648,"[4.884606581,5.6829273775,6.481248174,7.2795689705,8.077889767,4.884606581,8.077889767]",1956,6.248973131,6.067365671,5.743230484,4.884606581,4.99418283,7.483446157,8.077889767,6.055765033
2,5,49,193740,2025-10-16T05:49:00.000-0400,6.327138659,2.907616592,"[0.933232879,3.4766482624999995,6.020063646,8.5634790295,11.106894413,0.933232879,11.106894413]",1914,6.709205612,5.829745213,11.106894413,7.790787513,0.933232879,4.813699895,7.743803217,5.689740528
2,5,50,193800,2025-10-16T05:50:00.000-0400,6.421783022,1.071702336,"[5.030738821,5.906279039999999,6.781819259,7.657359478,8.532899697,5.030738821,8.532899697]",1952,6.286031076,8.532899697,5.861640746,6.290635296,5.030738821,5.5616052,6.692022217,7.118691127
2,5,51,193860,2025-10-16T05:51:00.000-0400,6.770257072,1.865944694,"[4.728915082,6.19728561975,7.6656561575,9.13402669525,10.602397233,4.728915082,10.602397233]",1920,6.161161038,7.922424594,6.043309229,5.354650936,4.728915082,10.602397233,7.471684284,5.877514181
2,5,52,193920,2025-10-16T05:52:00.000-0400,5.958620672,0.597965071,"[5.419507719,5.764998661,6.1104896029999995,6.455980545,6.801471487,5.419507719,6.801471487]",1878,5.419507719,6.801471487,5.742115994,5.503789183,5.594556782,6.702609733,6.482556822,5.422357653
2,5,53,193980,2025-10-16T05:53:00.000-0400,6.792628566,1.633141878,"[4.840435909,6.2102035605,7.579971212,8.9497388635,10.319506515,4.840435909,10.319506515]",1866,6.538269427,7.786839979,6.097967942,6.211355152,4.840435909,6.333355113,10.319506515,6.21329849
2,5,54,194040,2025-10-16T05:54:00.000-0400,5.990142022,0.923295984,"[5.18642014,5.844748794,6.503077448,7.161406102,7.819734756,5.18642014,7.819734756]",1945,6.8892101,5.431743065,5.385631842,5.628496895,5.18642014,5.417496077,7.819734756,6.1624033
2,5,55,194100,2025-10-16T05:55:00.000-0400,6.220414099,1.068609223,"[4.781285624,5.5568281402499995,6.3323706565,7.10791317275,7.883455689,4.781285624,7.883455689]",1893,4.781285624,7.193866374,7.104553182,5.631653962,6.01411824,5.252613957,7.883455689,5.901765764
2,5,56,194160,2025-10-16T05:56:00.000-0400,6.154627747,0.990145989,"[4.592789028,5.35161387725,6.1104387265,6.86926357575,7.628088425,4.592789028,7.628088425]",1908,6.51178854,5.653925343,6.280447801,6.408619135,5.136554749,4.592789028,7.628088425,7.024808951
2,5,57,194220,2025-10-16T05:57:00.000-0400,5.413054648,1.791982751,"[1.139368907,2.511191673,3.883014439,5.254837204999999,6.626659971,1.139368907,6.626659971]",1871,6.448815088,6.195718818,5.350743878,5.544964688,1.139368907,5.582139568,6.416026266,6.626659971
2,5,58,194280,2025-10-16T05:58:00.000-0400,5.141077238,2.112012457,"[0.918933383,2.55550544025,4.1920774975,5.82864955475,7.465221612,0.918933383,7.465221612]",1861,7.465221612,6.645685099,5.351429473,4.775658298,3.487404161,6.686598018,0.918933383,5.797687864
2,5,59,194340,2025-10-16T05:59:00.000-0400,5.192190067,0.563994747,"[4.469902265,4.9035279017499995,5.3371535385,5.77077917525,6.204404812,4.469902265,6.204404812]",1913,5.214644824,4.501856936,5.092472624,5.429388275,5.079865206,4.469902265,6.204404812,5.544985596
2,6,0,194400,2025-10-16T06:00:00.000-0400,6.588777826,1.717279469,"[4.423475101,5.86981848225,7.3161618635,8.762505244749999,10.208848626,4.423475101,10.208848626]",1930,5.668904796,5.598261319,10.208848626,6.848141601,4.423475101,7.236740003,6.828468577,5.897382585
2,6,1,194460,2025-10-16T06:01:00.000-0400,6.261784703,1.298097326,"[4.690840019,5.59156946525,6.492298911500001,7.3930283577500004,8.293757804,4.690840019,8.293757804]",1957,6.596563421,6.283630708,4.690840019,5.132135401,5.389034355,8.293757804,7.937312585,5.771003332
2,6,2,194520,2025-10-16T06:02:00.000-0400,5.905113724,0.377963736,"[5.05078799,5.36438815975,5.6779883295,5.99158849925,6.305188669,5.05078799,6.305188669]",1921,6.135217022,6.047615558,5.898705105,5.05078799,5.785237366,5.989325689,6.028832397,6.305188669
2,6,3,194580,2025-10-16T06:03:00.000-0400,5.671541778,1.550938507,"[3.184499575,4.517986964,5.851474353,7.1849617420000005,8.518449131,3.184499575,8.518449131]",1909,5.792938472,5.673094909,6.023112071,8.518449131,3.184499575,4.607691473,6.57721221,4.995336384
2,6,4,194640,2025-10-16T06:04:00.000-0400,5.817010353,0.744462423,"[4.740238259,5.3027760125,5.865313766,6.4278515195,6.990389273,4.740238259,6.990389273]",1908,5.734048921,5.871120462,4.915868511,5.693385118,6.140229364,4.740238259,6.450802917,6.990389273
2,6,5,194700,2025-10-16T06:05:00.000-0400,5.148560693,1.139044407,"[3.190676427,4.06998736625,4.9492983055,5.82860924475,6.707920184,3.190676427,6.707920184]",1900,4.42777017,6.707920184,6.062556262,3.190676427,5.471639932,5.313078641,5.810798837,4.204045093
2,6,6,194760,2025-10-16T06:06:00.000-0400,5.666025942,0.911114853,"[4.285166478,4.89122968425,5.4972928905,6.10335609675,6.709419303,4.285166478,6.709419303]",1864,4.945998623,6.424986621,6.392829147,4.941702566,4.285166478,6.709419303,5.255349531,6.372755268
2,6,7,194820,2025-10-16T06:07:00.000-0400,6.049576667,2.650612341,"[1.101239616,3.4840412025000003,5.866842789000001,8.2496443755,10.632445962000002,1.101239616,10.632445962]",1868,1.101239616,5.900626793,10.632445962,6.29884653,5.01193519,5.374643817,6.794263724,7.282611701
2,6,8,194880,2025-10-16T06:08:00.000-0400,4.942509936,1.762265719,"[1.026767665,2.545572311,4.064376957,5.583181603,7.101986248999999,1.026767665,7.101986249]",1909,4.783117085,1.026767665,4.530893787,5.819482527,5.276960282,5.35151815,7.101986249,5.649353744
2,6,9,194940,2025-10-16T06:09:00.000-0400,5.865918795,1.149034581,"[4.655294109,5.5740193755,6.492744642,7.4114699085,8.330195175,4.655294109,8.330195175]",1906,4.655294109,5.915174338,6.063815576,5.661680286,4.66303627,5.528323251,6.109831354,8.330195175
2,6,10,195000,2025-10-16T06:10:00.000-0400,6.146636775,2.552388181,"[3.634510493,5.57660986325,7.518709233499999,9.46080860375,11.402907974,3.634510493,11.402907974]",1952,4.033433112,6.857129644,5.58273337,6.863185095,3.634510493,3.859201503,11.402907974,6.939993011
2,6,11,195060,2025-10-16T06:11:00.000-0400,5.275711175,1.591575209,"[3.136850228,4.431045715,5.725241202,7.019436689000001,8.313632176,3.136850228,8.313632176]",1869,3.809490653,6.009576597,5.223843398,4.540232598,3.136850228,5.084278247,6.087785501,8.313632176
2,6,12,195120,2025-10-16T06:12:00.000-0400,5.482000854,0.861066384,"[4.587286446,5.29293407975,5.9985817135,6.70422934725,7.409876981,4.587286446,7.409876981]",1902,4.587286446,7.409876981,5.496401852,5.405539783,5.173526774,5.727714237,5.249979362,4.805681399
2,6,13,195180,2025-10-16T06:13:00.000-0400,5.397896975,2.223511307,"[2.586826421,4.510130508,6.433434595,8.356738682,10.280042769,2.586826421,10.280042769]",1928,4.118404626,4.553719014,10.280042769,4.823909644,5.45372089,2.586826421,5.570681747,5.795870691
2,6,14,195240,2025-10-16T06:14:00.000-0400,5.490338863,0.735751874,"[4.488134068,4.9271039842499995,5.3660739005,5.8050438167500005,6.244013733,4.488134068,6.244013733]",1887,6.147387887,6.106570169,4.488134068,4.823998085,4.793547582,6.244013733,6.117045725,5.202013657
2,6,15,195300,2025-10-16T06:15:00.000-0400,4.856587802,2.163689461,"[0.899934499,2.832917515,4.765900531,6.698883547000001,8.631866563,0.899934499,8.631866563]",1858,8.631866563,5.421701359,5.866953947,4.602828507,3.867788264,4.296441345,5.265187933,0.899934499
2,6,16,195360,2025-10-16T06:16:00.000-0400,5.206018674,0.939983459,"[3.534943197,4.290656258,5.046369319,5.80208238,6.557795441,3.534943197,6.557795441]",1952,6.557795441,4.653146292,6.181163889,4.72966576,5.477623642,3.534943197,5.294001866,5.219809304
2,6,17,195420,2025-10-16T06:17:00.000-0400,4.754010959,1.134637627,"[2.990586644,3.8554899747499998,4.7203933055,5.58529663625,6.450199967,2.990586644,6.450199967]",1908,3.595931483,4.59470484,4.640192374,5.281220013,2.990586644,4.570290496,5.908961857,6.450199967
2,6,18,195480,2025-10-16T06:18:00.000-0400,4.817437964,0.655062885,"[3.955557025,4.39759869125,4.8396403575,5.28168202375,5.72372369,3.955557025,5.72372369]",1884,5.72372369,4.735738651,4.698006495,3.955557025,3.983437137,5.024143163,4.777597482,5.641300073
2,6,19,195540,2025-10-16T06:19:00.000-0400,5.349124846,0.999254116,"[3.971690095,4.752494421,5.533298747,6.314103073,7.094907399,3.971690095,7.094907399]",1907,5.552964294,5.56136507,4.448986983,5.470665619,3.971690095,4.593599348,6.098819958,7.094907399
2,6,20,195600,2025-10-16T06:20:00.000-0400,4.954178415,1.130133471,"[3.419719265,4.293181114,5.166642963,6.040104812,6.913566661,3.419719265,6.913566661]",1859,3.908238063,6.913566661,5.120054631,4.436666084,3.419719265,4.891609657,6.111148755,4.832424203
2,6,21,195660,2025-10-16T06:21:00.000-0400,4.597982209,0.759100872,"[2.996583192,3.61229444275,4.2280056935,4.84371694425,5.459428195,2.996583192,5.459428195]",1956,4.533217001,4.552409752,5.265242219,4.310591425,4.630311217,2.996583192,5.459428195,5.036074671
2,6,22,195720,2025-10-16T06:22:00.000-0400,4.365340063,2.001441538,"[0.906042882,2.42729047375,3.9485380654999997,5.46978565725,6.991033249,0.906042882,6.991033249]",1947,3.473555715,0.906042882,2.784217855,5.683518522,3.892762643,4.926770351,6.991033249,6.264819284
2,6,23,195780,2025-10-16T06:23:00.000-0400,4.050588483,1.630865318,"[0.388673582,1.745875407,3.103077232,4.460279057,5.817480882,0.388673582,5.817480882]",1886,4.199873338,3.731294548,4.104537496,5.315048698,0.388673582,4.221668198,4.626131123,5.817480882
2,6,24,195840,2025-10-16T06:24:00.000-0400,4.117824646,1.013688405,"[2.502089923,3.2254475905,3.948805258,4.6721629255,5.395520593,2.502089923,5.395520593]",1895,3.070877873,4.976072326,4.884204724,4.463704278,3.479543851,2.502089923,5.395520593,4.170583597
2,6,25,195900,2025-10-16T06:25:00.000-0400,4.175744049,0.882943685,"[3.008513968,3.58006128625,4.1516086045,4.723155922749999,5.294703241,3.008513968,5.294703241]",1872,3.090211921,3.613057942,4.667269537,4.879896085,3.933807519,3.008513968,4.918492177,5.294703241
2,6,26,195960,2025-10-16T06:26:00.000-0400,4.542863856,0.972202621,"[3.185178733,3.92242257775,4.6596664225,5.39691026725,6.134154112,3.185178733,6.134154112]",1880,5.047499733,4.472641811,3.813400331,3.707525697,3.185178733,6.134154112,4.573447255,5.409063173
2,6,27,196020,2025-10-16T06:27:00.000-0400,4.380694296,1.094517196,"[2.367361788,3.1579030767500003,3.9484443655,4.7389856542499995,5.529526943,2.367361788,5.529526943]",1945,2.367361788,4.541998793,4.535873992,4.397936515,3.192762635,5.432268823,5.529526943,5.047824882
2,6,28,196080,2025-10-16T06:28:00.000-0400,4.557817365,0.929025938,"[2.789877877,3.5085209125,4.227163948,4.945806983500001,5.664450019,2.789877877,5.664450019]",1865,4.543057099,4.014416503,5.664450019,4.589998593,2.789877877,4.189646838,5.492974255,5.178117736
2,6,29,196140,2025-10-16T06:29:00.000-0400,4.382208606,1.216836822,"[3.119915828,4.029438859,4.93896189,5.848484921,6.758007952,3.119915828,6.758007952]",1928,4.837012188,6.758007952,3.626689513,3.119915828,3.157272767,3.810671024,5.012692229,4.735407347
2,6,30,196200,2025-10-16T06:30:00.000-0400,4.182500484,0.864135492,"[3.251065593,3.9432256595,4.635385726,5.3275457925000005,6.019705859,3.251065593,6.019705859]",1935,3.70725882,6.019705859,4.553174166,3.251065593,3.975168572,3.83737338,3.595566867,4.520690617
2,6,31,196260,2025-10-16T06:31:00.000-0400,4.334534336,1.194741465,"[2.328484359,3.265821848,4.203159337,5.140496826,6.077834315,2.328484359,6.077834315]",1911,4.958430946,4.67907274,6.077834315,4.317538277,2.927311226,2.328484359,4.392260578,4.995342244
2,6,32,196320,2025-10-16T06:32:00.000-0400,4.101699972,0.721952103,"[3.225493943,3.7656197245,4.305745506,4.8458712875,5.385997069,3.225493943,5.385997069]",1907,3.853681851,4.494364925,4.163590757,3.841830122,3.225493943,5.385997069,4.588157644,3.260483468
2,6,33,196380,2025-10-16T06:33:00.000-0400,3.527276697,0.711069479,"[2.333652539,2.85614057075,3.3786286025,3.90111663425,4.423604666,2.333652539,4.423604666]",1913,3.572838381,4.423604666,3.402203098,2.78699702,3.967288428,3.464170235,4.267459209,2.333652539
2,6,34,196440,2025-10-16T06:34:00.000-0400,3.661539284,1.041499368,"[1.936201418,2.64694323,3.357685042,4.068426854,4.779168666,1.936201418,4.779168666]",1846,4.55949293,4.453816677,2.492498423,4.097309161,3.884151389,1.936201418,4.779168666,3.089675608
